sku,fssai_id,license_type,expiry_date,coa_present,label_approved
SKU00601,FSSAI116144,State,2027-01-28,1,0
SKU00809,FSSAI251069,Central,2026-04-20,0,1
SKU00148,FSSAI458949,None,2026-08-13,1,1
SKU00831,FSSAI289880,None,2025-03-24,1,1
SKU00187,FSSAI325101,None,2025-10-11,1,1
SKU01603,FSSAI716261,Central,2027-01-30,1,1
SKU00256,FSSAI382987,None,2026-07-26,1,0
SKU00721,FSSAI892019,State,2025-03-15,1,1
SKU00907,FSSAI186279,None,2026-11-01,1,1
SKU00589,FSSAI248809,State,2026-07-01,1,1
SKU00644,FSSAI868153,State,2026-11-19,0,1
SKU01286,FSSAI796588,None,2025-10-21,1,0
SKU00275,FSSAI865906,State,2026-03-03,1,1
SKU01361,FSSAI117844,State,2025-07-19,1,1
SKU00349,FSSAI711677,State,2025-01-18,1,1
SKU00979,FSSAI384790,State,2025-02-02,1,1
SKU01657,FSSAI419911,None,2026-10-18,1,1
SKU00119,FSSAI877946,State,2026-10-07,1,0
SKU01567,FSSAI963285,State,2026-04-02,1,1
SKU00426,FSSAI567746,Central,2025-07-07,1,1
SKU00590,FSSAI936591,None,2025-10-01,0,1
SKU00329,FSSAI983498,State,2026-02-10,1,1
SKU01286,FSSAI597507,State,2025-07-17,1,1
SKU01137,FSSAI289052,State,2026-04-13,1,1
SKU00894,FSSAI494083,State,2026-11-24,1,1
SKU00402,FSSAI746996,State,2026-12-15,1,0
SKU00725,FSSAI123701,Central,2026-01-17,1,1
SKU01683,FSSAI318359,None,2027-01-22,1,1
SKU00976,FSSAI807162,State,2025-09-19,1,1
SKU00116,FSSAI291503,State,2025-12-30,1,1
SKU01053,FSSAI541100,None,2026-04-03,1,1
SKU01362,FSSAI772716,State,2025-08-21,1,1
SKU00020,FSSAI755894,State,2026-08-19,1,1
SKU00260,FSSAI470275,State,2025-03-18,1,1
SKU00180,FSSAI431146,Central,2026-01-19,0,1
SKU01496,FSSAI198957,State,2025-07-09,1,1
SKU00690,FSSAI335561,State,2025-01-04,1,1
SKU01668,FSSAI236891,State,2026-04-07,0,1
SKU00043,FSSAI593171,State,2026-11-11,1,1
SKU01254,FSSAI528841,State,2026-05-04,1,1
SKU00693,FSSAI182735,State,2027-03-25,1,0
SKU00327,FSSAI783195,None,2026-01-08,1,1
SKU01173,FSSAI588236,None,2025-07-28,1,1
SKU01444,FSSAI731953,State,2027-01-17,1,0
SKU00720,FSSAI958092,State,2026-03-06,1,1
SKU01103,FSSAI414685,State,2025-05-02,1,1
SKU00743,FSSAI855184,None,2026-04-20,1,1
SKU01170,FSSAI684257,State,2026-03-14,1,1
SKU01180,FSSAI125277,State,2027-03-14,1,1
SKU01115,FSSAI810019,State,2027-03-31,1,1
SKU01182,FSSAI240442,State,2025-04-04,0,1
SKU00378,FSSAI383480,State,2026-09-27,1,0
SKU00589,FSSAI461702,State,2025-12-05,0,0
SKU00296,FSSAI967341,Central,2026-06-15,1,1
SKU01717,FSSAI825658,State,2025-01-13,1,1
SKU01202,FSSAI476533,State,2027-05-15,1,1
SKU00113,FSSAI712731,State,2026-09-12,1,1
SKU01732,FSSAI666283,Central,2025-12-06,1,0
SKU00649,FSSAI467793,State,2026-05-19,1,1
SKU01597,FSSAI217384,State,2026-06-20,1,0
SKU01432,FSSAI500833,State,2027-05-06,0,1
SKU01284,FSSAI138855,State,2026-03-30,1,1
SKU01086,FSSAI237796,State,2026-10-26,1,1
SKU01890,FSSAI210906,State,2026-07-03,1,1
SKU01280,FSSAI211464,State,2025-03-11,0,0
SKU01816,FSSAI702902,State,2026-03-14,1,1
SKU00154,FSSAI799835,Central,2026-01-09,1,1
SKU01902,FSSAI215804,State,2025-06-04,0,1
SKU00548,FSSAI435197,State,2025-03-23,0,1
SKU00672,FSSAI663110,State,2026-11-28,1,1
SKU01197,FSSAI709686,State,2025-06-20,1,1
SKU00856,FSSAI982474,State,2026-06-29,1,1
SKU00709,FSSAI195335,Central,2025-07-04,1,1
SKU00458,FSSAI279022,State,2026-11-27,1,1
SKU01877,FSSAI944547,State,2025-04-01,0,1
SKU00119,FSSAI550748,Central,2025-02-05,1,1
SKU01192,FSSAI666747,State,2026-12-19,1,1
SKU01474,FSSAI524257,State,2026-09-03,1,1
SKU01604,FSSAI894241,State,2026-01-20,1,1
SKU01097,FSSAI837273,State,2025-01-25,1,1
SKU01889,FSSAI399405,State,2025-04-20,1,1
SKU00295,FSSAI868089,Central,2025-05-13,1,1
SKU01737,FSSAI736118,None,2027-05-13,1,1
SKU00255,FSSAI941307,None,2026-09-22,1,1
SKU01619,FSSAI661890,None,2025-02-04,1,1
SKU00205,FSSAI533716,None,2027-06-07,1,1
SKU00802,FSSAI367700,State,2025-07-16,1,1
SKU01432,FSSAI602235,Central,2026-07-20,1,1
SKU01086,FSSAI683010,State,2026-11-26,0,1
SKU00087,FSSAI548748,Central,2027-05-04,1,1
SKU00072,FSSAI929595,None,2026-01-22,1,1
SKU00791,FSSAI638648,State,2025-06-07,1,0
SKU00576,FSSAI807227,State,2026-03-23,1,0
SKU00353,FSSAI541766,State,2026-04-14,0,1
SKU01096,FSSAI233066,Central,2027-05-31,1,1
SKU01999,FSSAI324284,State,2025-11-09,1,1
SKU00950,FSSAI586129,State,2025-08-15,1,1
SKU00145,FSSAI497797,State,2027-04-21,1,1
SKU01152,FSSAI161643,State,2027-03-29,1,1
SKU00374,FSSAI110141,State,2025-04-25,0,1
SKU01474,FSSAI624497,State,2027-01-15,1,1
SKU01815,FSSAI651046,State,2025-03-07,1,1
SKU00032,FSSAI382312,Central,2027-06-05,1,1
SKU01627,FSSAI427115,None,2026-11-19,1,1
SKU00042,FSSAI578346,State,2026-05-14,1,1
SKU00791,FSSAI371390,State,2025-06-19,1,1
SKU00184,FSSAI124783,None,2025-12-13,1,1
SKU01629,FSSAI636002,State,2026-08-07,1,1
SKU00541,FSSAI885594,Central,2025-01-23,1,1
SKU00293,FSSAI341928,State,2025-07-14,1,1
SKU00285,FSSAI559613,State,2025-12-02,1,1
SKU00421,FSSAI960738,State,2027-01-25,1,1
SKU00614,FSSAI789280,State,2027-03-12,0,1
SKU00931,FSSAI684570,State,2027-02-28,1,1
SKU00317,FSSAI192873,State,2027-03-27,1,1
SKU00882,FSSAI691978,State,2026-12-06,0,1
SKU01753,FSSAI214856,State,2027-04-28,1,1
SKU00957,FSSAI699667,None,2025-08-23,1,1
SKU00758,FSSAI134109,State,2026-10-10,1,1
SKU01043,FSSAI614531,Central,2025-10-13,0,1
SKU00868,FSSAI405739,State,2025-02-05,1,1
SKU00890,FSSAI749814,Central,2025-08-31,0,1
SKU00406,FSSAI987484,Central,2027-02-25,1,1
SKU01818,FSSAI694808,State,2027-02-07,1,1
SKU00694,FSSAI236974,State,2027-05-15,1,1
SKU01527,FSSAI189919,State,2027-01-28,0,1
SKU00828,FSSAI558419,State,2025-07-14,1,0
SKU01737,FSSAI415386,State,2026-02-12,1,0
SKU01276,FSSAI145730,Central,2025-03-09,1,1
SKU00770,FSSAI152797,State,2025-08-18,1,1
SKU01239,FSSAI523272,State,2026-10-27,1,1
SKU00239,FSSAI699031,State,2026-08-27,1,1
SKU01688,FSSAI872776,None,2025-06-09,1,1
SKU00937,FSSAI861370,State,2025-09-14,1,1
SKU01217,FSSAI901207,None,2026-07-06,0,1
SKU00094,FSSAI654787,Central,2025-01-11,1,1
SKU00648,FSSAI963900,None,2026-10-09,1,1
SKU01318,FSSAI905867,None,2026-10-13,1,1
SKU00208,FSSAI311392,Central,2026-08-20,0,1
SKU00522,FSSAI512130,State,2025-05-10,1,1
SKU01001,FSSAI737460,None,2027-05-27,0,1
SKU00471,FSSAI865840,State,2026-10-08,1,0
SKU00766,FSSAI755703,None,2025-11-15,1,0
SKU01859,FSSAI234068,State,2027-03-13,1,1
SKU01759,FSSAI974098,State,2027-01-25,1,1
SKU00016,FSSAI306968,State,2026-09-07,1,1
SKU01652,FSSAI923575,Central,2025-10-22,1,1
SKU01911,FSSAI441872,State,2027-02-06,1,1
SKU00494,FSSAI341656,Central,2025-03-16,1,1
SKU01994,FSSAI392135,Central,2025-07-11,0,1
SKU00491,FSSAI666579,None,2025-04-04,1,1
SKU01708,FSSAI382083,State,2027-05-10,1,1
SKU01574,FSSAI634628,State,2025-01-21,1,1
SKU00524,FSSAI558276,State,2026-05-30,1,1
SKU00662,FSSAI383554,None,2025-12-15,1,1
SKU01181,FSSAI570860,State,2027-01-14,0,1
SKU01394,FSSAI140970,State,2025-09-15,1,1
SKU00460,FSSAI628660,State,2025-10-01,0,1
SKU01149,FSSAI265381,State,2025-01-03,1,1
SKU01264,FSSAI222964,None,2025-02-11,1,1
SKU01867,FSSAI334882,State,2026-10-31,1,1
SKU00898,FSSAI701970,State,2027-01-16,1,1
SKU01281,FSSAI653421,Central,2027-05-27,1,1
SKU00270,FSSAI530145,State,2027-05-10,1,1
SKU01206,FSSAI434035,None,2026-10-10,1,1
SKU01429,FSSAI387646,State,2027-05-20,1,1
SKU00386,FSSAI552663,State,2026-06-17,1,1
SKU01431,FSSAI296599,State,2026-07-26,1,1
SKU00902,FSSAI255225,Central,2025-11-04,0,1
SKU01447,FSSAI849119,State,2026-02-14,1,1
SKU00637,FSSAI997248,Central,2025-01-01,1,1
SKU01944,FSSAI110200,State,2025-07-17,1,1
SKU01475,FSSAI276341,Central,2026-04-25,1,1
SKU01505,FSSAI169120,None,2026-04-06,1,1
SKU01846,FSSAI274587,State,2026-10-05,1,1
SKU01535,FSSAI308983,State,2025-07-17,1,1
SKU00699,FSSAI879595,State,2025-03-01,1,1
SKU01513,FSSAI862160,None,2025-12-11,0,1
SKU01259,FSSAI615551,State,2027-04-11,1,1
SKU01970,FSSAI819657,State,2026-06-18,0,1
SKU01035,FSSAI878613,State,2027-02-01,0,1
SKU00533,FSSAI255592,Central,2027-04-04,1,1
SKU01284,FSSAI115251,State,2026-08-05,1,1
SKU01189,FSSAI476731,Central,2026-08-28,1,1
SKU01387,FSSAI444827,None,2025-09-27,1,1
SKU01625,FSSAI101562,Central,2026-02-02,1,1
SKU01541,FSSAI318247,None,2025-04-30,1,1
SKU00422,FSSAI898346,State,2025-10-18,1,1
SKU01839,FSSAI328384,State,2027-02-17,1,1
SKU01725,FSSAI102074,State,2026-10-23,0,1
SKU01910,FSSAI163920,None,2026-01-21,0,1
SKU00759,FSSAI121622,Central,2025-08-27,1,1
SKU01611,FSSAI119056,None,2026-04-18,1,1
SKU01093,FSSAI675189,State,2026-04-17,1,1
SKU01470,FSSAI644207,None,2025-02-21,1,1
SKU01977,FSSAI495211,State,2025-04-10,1,1
SKU00476,FSSAI360746,State,2026-04-11,1,1
SKU00966,FSSAI931813,None,2025-05-21,1,1
SKU01282,FSSAI405859,State,2025-02-11,1,1
SKU01753,FSSAI879906,State,2026-02-26,1,1
SKU00752,FSSAI849015,Central,2027-03-27,1,1
SKU00504,FSSAI522897,State,2025-10-30,1,1
SKU01443,FSSAI575463,State,2026-09-03,1,0
SKU00462,FSSAI350895,State,2025-03-18,1,1
SKU00389,FSSAI722585,State,2027-02-05,0,1
SKU00091,FSSAI216632,None,2025-02-11,1,1
SKU00499,FSSAI741924,State,2026-02-23,1,0
SKU01436,FSSAI105063,State,2025-03-06,1,1
SKU00579,FSSAI103521,Central,2026-05-16,1,1
SKU00273,FSSAI641230,Central,2025-09-13,1,1
SKU00646,FSSAI646404,Central,2025-09-05,1,1
SKU00038,FSSAI699509,State,2026-05-25,1,1
SKU01848,FSSAI905430,Central,2027-04-24,1,0
SKU01291,FSSAI915944,State,2026-05-15,1,1
SKU00027,FSSAI695725,None,2025-05-16,0,1
SKU01830,FSSAI194352,Central,2026-07-15,1,1
SKU00801,FSSAI227211,State,2025-02-18,1,1
SKU01978,FSSAI364369,State,2026-05-19,1,1
SKU01304,FSSAI224896,None,2025-07-07,1,1
SKU00950,FSSAI525925,Central,2025-10-06,0,1
SKU00875,FSSAI937100,Central,2026-08-06,1,1
SKU00242,FSSAI102778,None,2027-04-12,1,1
SKU00039,FSSAI124266,State,2025-07-28,1,0
SKU01741,FSSAI707801,None,2026-05-16,1,1
SKU01728,FSSAI997448,State,2025-05-31,1,1
SKU01680,FSSAI991703,State,2027-03-22,1,0
SKU01250,FSSAI196831,State,2027-06-07,1,1
SKU00006,FSSAI503159,None,2026-03-29,1,1
SKU01779,FSSAI695294,State,2025-09-09,1,1
SKU00085,FSSAI889544,State,2026-04-09,1,0
SKU01984,FSSAI877395,State,2026-05-02,1,1
SKU00873,FSSAI758270,State,2026-10-29,1,1
SKU00747,FSSAI259664,None,2027-05-04,1,1
SKU00791,FSSAI960251,State,2027-01-16,1,1
SKU01151,FSSAI346517,None,2027-05-10,1,1
SKU01302,FSSAI245609,State,2026-12-04,0,1
SKU01280,FSSAI818810,State,2025-12-10,1,1
SKU01138,FSSAI618491,Central,2025-12-01,1,1
SKU01295,FSSAI311331,None,2026-09-28,1,0
SKU01386,FSSAI578933,State,2026-05-18,1,1
SKU00313,FSSAI878215,State,2027-05-13,1,1
SKU01415,FSSAI972068,State,2025-03-28,1,1
SKU00080,FSSAI710242,State,2025-07-16,1,1
SKU00538,FSSAI805958,State,2026-09-01,1,1
SKU01257,FSSAI657771,Central,2025-07-09,1,1
SKU00871,FSSAI910899,State,2026-10-13,1,1
SKU01673,FSSAI705206,State,2026-10-10,1,1
SKU00114,FSSAI862058,None,2026-08-08,1,1
SKU01273,FSSAI582167,State,2027-04-26,0,1
SKU01105,FSSAI875959,State,2025-10-13,1,1
SKU00024,FSSAI851158,State,2027-02-15,1,1
SKU01252,FSSAI747785,State,2026-06-10,1,1
SKU01048,FSSAI146902,State,2027-06-09,1,1
SKU01821,FSSAI507062,None,2025-10-04,1,1
SKU01088,FSSAI109339,State,2026-08-08,1,1
SKU00698,FSSAI668094,State,2025-11-08,1,1
SKU01974,FSSAI933782,State,2026-04-16,1,1
SKU01801,FSSAI868664,None,2025-12-29,1,1
SKU00416,FSSAI453200,State,2025-05-20,1,0
SKU00307,FSSAI414784,None,2026-07-23,1,1
SKU01861,FSSAI669719,State,2026-08-04,1,1
SKU00117,FSSAI983577,State,2027-04-24,1,0
SKU00525,FSSAI186193,Central,2025-03-07,1,1
SKU01961,FSSAI996081,Central,2026-03-13,1,1
SKU00020,FSSAI674214,State,2027-05-11,1,1
SKU00290,FSSAI545914,Central,2025-05-23,1,1
SKU00550,FSSAI603346,None,2025-08-24,1,1
SKU00652,FSSAI370546,State,2025-05-31,1,1
SKU01944,FSSAI507380,Central,2025-05-05,0,1
SKU01985,FSSAI356842,State,2027-03-27,1,1
SKU00286,FSSAI142604,Central,2025-11-10,1,1
SKU00386,FSSAI153123,State,2026-05-12,1,1
SKU01050,FSSAI124177,None,2026-07-01,1,0
SKU00026,FSSAI725711,State,2025-08-15,1,1
SKU00607,FSSAI955570,State,2027-03-03,1,1
SKU01118,FSSAI982017,State,2025-09-03,1,1
SKU00147,FSSAI718121,Central,2025-06-29,0,1
SKU01135,FSSAI640069,None,2026-10-02,1,1
SKU01204,FSSAI390801,None,2026-02-22,1,1
SKU00414,FSSAI817537,Central,2026-08-16,1,1
SKU00414,FSSAI329761,Central,2026-06-09,1,1
SKU01223,FSSAI361138,State,2025-05-22,1,1
SKU01096,FSSAI555671,Central,2025-02-28,1,1
SKU01877,FSSAI224508,None,2025-09-09,1,1
SKU01096,FSSAI201482,State,2026-06-18,0,1
SKU01229,FSSAI858133,State,2027-06-11,0,1
SKU01614,FSSAI975595,State,2026-07-14,1,1
SKU00564,FSSAI356186,State,2027-01-19,1,1
SKU01090,FSSAI567318,State,2026-10-30,1,1
SKU01089,FSSAI186488,State,2026-06-17,1,1
SKU01913,FSSAI200790,Central,2025-04-07,0,1
SKU00923,FSSAI648815,None,2025-07-08,1,1
SKU01979,FSSAI189299,State,2025-01-16,1,1
SKU01225,FSSAI433804,State,2026-05-09,1,1
SKU00351,FSSAI196958,Central,2026-08-08,1,1
SKU00594,FSSAI794317,State,2026-04-16,0,1
SKU01358,FSSAI733475,State,2025-03-15,1,1
SKU01937,FSSAI682270,None,2027-02-28,1,0
SKU00636,FSSAI777130,Central,2025-03-10,1,1
SKU01240,FSSAI487323,State,2026-12-01,0,1
SKU01608,FSSAI828029,Central,2025-10-28,0,1
SKU01303,FSSAI371725,None,2025-01-28,1,1
SKU01725,FSSAI445742,Central,2026-07-19,1,1
SKU01175,FSSAI625597,Central,2026-08-30,1,1
SKU00451,FSSAI248396,Central,2027-03-22,1,1
SKU00243,FSSAI896109,State,2026-12-05,1,1
SKU00661,FSSAI701181,State,2027-01-08,1,1
SKU00221,FSSAI943952,State,2026-10-10,1,0
SKU01849,FSSAI424058,State,2025-07-21,1,1
SKU01649,FSSAI257371,None,2025-10-01,1,1
SKU01772,FSSAI119053,None,2026-08-24,1,1
SKU00502,FSSAI298298,State,2026-07-01,1,1
SKU01093,FSSAI766812,State,2025-03-10,1,1
SKU00617,FSSAI372393,Central,2025-05-03,1,1
SKU01993,FSSAI944019,State,2025-07-04,1,1
SKU00535,FSSAI989050,Central,2025-01-01,1,1
SKU01261,FSSAI797020,State,2025-02-23,0,1
SKU01903,FSSAI112623,State,2026-05-24,1,1
SKU01557,FSSAI171736,None,2026-05-09,1,1
SKU01104,FSSAI480652,State,2025-06-30,1,1
SKU00400,FSSAI313336,State,2027-03-02,1,1
SKU00480,FSSAI439677,None,2025-05-07,0,1
SKU01938,FSSAI899685,State,2025-10-28,0,1
SKU00461,FSSAI350791,State,2026-08-09,1,1
SKU01705,FSSAI391225,State,2026-06-19,1,1
SKU00617,FSSAI532928,State,2026-03-28,1,1
SKU01966,FSSAI531086,State,2025-08-12,1,1
SKU01969,FSSAI131427,State,2025-01-13,1,1
SKU00155,FSSAI568165,State,2025-08-25,1,1
SKU01965,FSSAI437276,State,2025-07-23,1,1
SKU01657,FSSAI493280,State,2027-01-25,1,0
SKU00048,FSSAI702673,State,2025-09-06,1,1
SKU01376,FSSAI736705,Central,2026-07-20,1,1
SKU00632,FSSAI726241,Central,2025-04-23,1,1
SKU00055,FSSAI362545,None,2025-04-21,1,1
SKU01306,FSSAI397149,State,2027-04-24,1,0
SKU01597,FSSAI710276,State,2026-04-22,1,1
SKU01909,FSSAI838253,Central,2027-03-07,1,1
SKU00445,FSSAI386615,Central,2025-02-03,1,1
SKU01284,FSSAI524067,State,2026-09-25,1,1
SKU00481,FSSAI552924,Central,2027-04-26,1,1
SKU01891,FSSAI563068,None,2025-02-24,1,1
SKU01002,FSSAI255472,State,2025-10-27,1,1
SKU01800,FSSAI850899,None,2025-11-05,1,1
SKU01792,FSSAI156275,Central,2025-11-28,1,1
SKU00300,FSSAI200129,Central,2027-05-17,1,1
SKU01302,FSSAI161404,State,2026-11-27,1,1
SKU00389,FSSAI677279,Central,2027-06-05,1,1
SKU01560,FSSAI244649,State,2026-11-25,1,1
SKU00271,FSSAI379966,None,2026-01-19,1,1
SKU00561,FSSAI775243,State,2027-06-10,0,0
SKU01422,FSSAI856041,None,2025-07-10,1,1
SKU01181,FSSAI116810,State,2026-05-15,1,1
SKU00264,FSSAI949465,None,2025-09-11,1,0
SKU01835,FSSAI246044,Central,2026-03-03,1,1
SKU00442,FSSAI840651,None,2026-10-30,1,1
SKU00040,FSSAI907394,State,2026-12-24,1,0
SKU01247,FSSAI665260,State,2025-02-12,1,0
SKU01218,FSSAI196051,Central,2026-01-05,0,1
SKU00670,FSSAI822173,State,2027-06-17,1,1
SKU00884,FSSAI631623,Central,2027-01-15,1,1
SKU00498,FSSAI259601,State,2027-02-07,1,1
SKU01736,FSSAI244465,State,2026-09-23,1,1
SKU01342,FSSAI784319,State,2027-02-05,0,1
SKU00246,FSSAI333299,State,2026-09-12,1,1
SKU00935,FSSAI638274,State,2026-05-28,0,1
SKU00516,FSSAI568439,None,2025-12-29,0,1
SKU01408,FSSAI725437,State,2026-08-27,0,1
SKU01289,FSSAI904318,State,2026-09-25,1,1
SKU01396,FSSAI403023,State,2027-02-16,1,1
SKU01659,FSSAI101183,None,2025-01-09,0,1
SKU00443,FSSAI256543,None,2025-02-14,1,1
SKU01272,FSSAI510079,State,2026-11-04,1,1
SKU01843,FSSAI247574,Central,2026-07-10,0,1
SKU00279,FSSAI135316,State,2026-08-10,1,1
SKU00935,FSSAI656666,None,2025-07-28,1,1
SKU01228,FSSAI463489,State,2026-01-05,1,1
SKU00738,FSSAI625123,State,2025-08-11,1,1
SKU00355,FSSAI173429,State,2026-03-10,1,1
SKU00835,FSSAI621017,None,2027-04-14,1,1
SKU01717,FSSAI374810,None,2026-03-20,1,1
SKU01679,FSSAI822287,None,2025-09-10,1,0
SKU01455,FSSAI440537,None,2025-02-11,1,1
SKU00185,FSSAI242546,State,2026-09-23,1,1
SKU00890,FSSAI590281,Central,2025-04-14,1,1
SKU00480,FSSAI338447,State,2026-08-10,1,1
SKU00497,FSSAI928027,Central,2026-12-18,1,1
SKU00268,FSSAI475926,State,2025-01-02,1,1
SKU01226,FSSAI768124,State,2025-02-07,1,1
SKU01746,FSSAI302011,None,2027-03-15,1,1
SKU00810,FSSAI531579,None,2026-10-05,1,1
SKU00509,FSSAI426708,None,2026-10-02,1,1
SKU01318,FSSAI267530,State,2025-02-02,0,0
SKU01611,FSSAI333066,State,2025-03-25,1,1
SKU00114,FSSAI461172,State,2026-06-06,1,1
SKU00425,FSSAI576508,State,2027-04-30,1,1
SKU00739,FSSAI118241,State,2025-08-28,1,0
SKU00408,FSSAI108830,State,2025-05-07,1,1
SKU01395,FSSAI408972,State,2027-04-28,1,1
SKU01475,FSSAI191425,State,2026-05-31,1,1
SKU01933,FSSAI267216,State,2025-08-04,1,1
SKU00611,FSSAI749860,State,2025-08-24,1,1
SKU00722,FSSAI199301,State,2025-09-26,0,1
SKU01163,FSSAI909070,State,2025-03-01,1,1
SKU00151,FSSAI687216,State,2025-05-25,1,1
SKU00517,FSSAI246265,None,2026-06-21,1,1
SKU01464,FSSAI678457,State,2026-08-24,1,1
SKU01945,FSSAI835281,Central,2026-03-23,1,1
SKU01480,FSSAI448143,Central,2026-05-31,0,1
SKU00632,FSSAI212389,State,2025-03-25,1,1
SKU01061,FSSAI675617,State,2026-07-30,1,1
SKU01880,FSSAI221839,State,2026-11-09,1,1
SKU00342,FSSAI819971,Central,2025-05-14,1,1
SKU01544,FSSAI539010,State,2025-08-13,1,1
SKU01098,FSSAI172816,Central,2025-06-20,1,1
SKU01682,FSSAI758864,None,2026-10-07,0,1
SKU00658,FSSAI285272,Central,2026-10-18,1,1
SKU00678,FSSAI924497,None,2026-05-24,0,1
SKU00562,FSSAI762224,Central,2027-01-22,1,1
SKU00962,FSSAI443266,Central,2025-07-07,1,1
SKU00053,FSSAI462756,State,2025-03-04,1,1
SKU01780,FSSAI691880,State,2025-07-07,1,0
SKU00488,FSSAI118768,State,2025-06-27,1,1
SKU00977,FSSAI400799,Central,2026-07-11,1,1
SKU01764,FSSAI797888,None,2025-11-28,0,1
SKU01603,FSSAI516895,State,2025-10-18,0,1
SKU01708,FSSAI219980,State,2025-03-23,1,1
SKU00597,FSSAI133247,State,2025-10-29,1,1
SKU01640,FSSAI163787,State,2025-11-22,1,1
SKU00148,FSSAI587219,State,2025-05-29,1,1
SKU01039,FSSAI730839,State,2025-02-04,1,0
SKU00648,FSSAI281291,State,2027-06-14,1,1
SKU01415,FSSAI329704,State,2026-04-18,1,1
SKU00324,FSSAI158071,State,2026-11-04,1,1
SKU01000,FSSAI377350,None,2025-12-25,1,1
SKU00217,FSSAI547186,State,2025-01-20,0,1
SKU01901,FSSAI528236,State,2025-04-20,1,0
SKU01834,FSSAI124674,None,2025-12-21,1,1
SKU01494,FSSAI156394,State,2026-12-26,1,1
SKU01972,FSSAI189394,State,2025-02-24,1,1
SKU01202,FSSAI233994,State,2027-03-27,1,1
SKU00974,FSSAI688835,State,2025-12-17,1,1
SKU01177,FSSAI354073,None,2025-06-29,1,1
SKU00901,FSSAI647746,State,2026-02-28,1,1
SKU01461,FSSAI250286,State,2025-06-30,1,1
SKU00799,FSSAI580542,State,2026-10-19,1,1
SKU00081,FSSAI190875,State,2025-08-26,0,1
SKU01763,FSSAI131063,State,2025-06-10,1,1
SKU01878,FSSAI194089,None,2026-12-06,1,1
SKU01314,FSSAI858546,None,2027-03-20,1,1
SKU01850,FSSAI881857,Central,2026-12-09,0,1
SKU01088,FSSAI284319,State,2026-09-09,1,1
SKU00540,FSSAI310243,Central,2026-07-04,1,1
SKU00880,FSSAI233328,None,2025-05-16,0,1
SKU00874,FSSAI695379,None,2025-01-03,1,1
SKU00759,FSSAI870711,State,2025-03-15,1,1
SKU00257,FSSAI757610,State,2026-10-20,0,1
SKU01892,FSSAI547968,State,2026-11-22,1,1
SKU01737,FSSAI171978,State,2025-09-25,1,1
SKU01114,FSSAI467890,State,2025-12-17,0,1
SKU00488,FSSAI193922,State,2026-12-23,1,1
SKU00081,FSSAI231169,State,2026-12-13,1,1
SKU01246,FSSAI130791,State,2025-07-15,1,1
SKU00908,FSSAI786674,State,2026-06-03,0,1
SKU01969,FSSAI377339,Central,2027-05-10,1,1
SKU00664,FSSAI658211,State,2026-09-21,1,1
SKU00310,FSSAI850078,None,2027-01-16,1,1
SKU00540,FSSAI492441,State,2025-10-15,1,1
SKU00590,FSSAI112088,None,2027-03-10,1,1
SKU01122,FSSAI621937,Central,2025-04-18,1,1
SKU01571,FSSAI871152,State,2027-01-15,0,1
SKU01438,FSSAI550240,State,2026-06-18,1,1
SKU00719,FSSAI556367,None,2025-02-09,0,1
SKU01419,FSSAI887931,State,2026-05-14,1,1
SKU00601,FSSAI440894,State,2026-08-24,1,1
SKU01961,FSSAI335288,State,2026-11-10,1,1
SKU01389,FSSAI954481,State,2025-09-24,1,1
SKU00892,FSSAI909399,State,2026-05-29,1,1
SKU00061,FSSAI865998,State,2027-05-09,1,1
SKU01643,FSSAI890541,State,2026-08-03,1,0
SKU00652,FSSAI371108,State,2027-03-28,1,1
SKU01115,FSSAI427215,State,2025-03-18,1,1
SKU00256,FSSAI500383,State,2026-07-18,1,1
SKU01705,FSSAI860643,Central,2025-12-05,0,1
SKU01384,FSSAI148238,None,2026-01-07,1,1
SKU00037,FSSAI420299,State,2025-06-19,1,1
SKU00375,FSSAI786913,State,2025-04-16,1,1
SKU01903,FSSAI286336,State,2026-03-12,1,1
SKU01571,FSSAI251337,Central,2025-06-05,1,1
SKU00249,FSSAI561170,None,2027-04-03,0,1
SKU01739,FSSAI539313,None,2026-09-26,1,1
SKU01929,FSSAI329389,Central,2026-11-10,1,1
SKU00680,FSSAI993523,None,2025-10-14,1,0
SKU01956,FSSAI764810,State,2026-11-07,0,1
SKU01935,FSSAI414411,Central,2027-02-10,0,1
SKU01117,FSSAI501415,State,2027-04-08,1,1
SKU01348,FSSAI965303,Central,2025-02-06,0,0
SKU01154,FSSAI126375,State,2027-05-16,1,1
SKU01104,FSSAI212272,State,2025-08-13,1,1
SKU00492,FSSAI752255,State,2025-02-22,1,0
SKU00033,FSSAI192392,State,2027-02-13,1,1
SKU00534,FSSAI449067,State,2026-11-16,1,1
SKU01348,FSSAI348090,State,2025-03-04,1,1
SKU01024,FSSAI107176,None,2025-07-28,1,1
SKU01515,FSSAI483727,None,2026-01-31,1,1
SKU00645,FSSAI623470,Central,2027-03-10,0,1
SKU01588,FSSAI854113,Central,2025-04-09,0,1
SKU00840,FSSAI879638,State,2025-10-21,1,1
SKU01941,FSSAI937339,Central,2027-06-05,0,1
SKU01213,FSSAI756326,State,2026-11-27,1,1
SKU01421,FSSAI314913,State,2026-08-07,0,1
SKU00980,FSSAI867441,State,2025-07-29,1,1
SKU01752,FSSAI424143,Central,2026-12-29,1,1
